hcp_id,month_id,brand,nrx,trx
H250,2025-01,Apexacare,8,30
H250,2025-01,Competitor_A,8,29
H250,2025-01,Competitor_B,8,29
H251,2025-01,Apexacare,11,57
H251,2025-01,Competitor_A,7,38
H251,2025-01,Competitor_B,8,31
H252,2025-01,Apexacare,12,44
H252,2025-01,Competitor_A,14,50
H252,2025-01,Competitor_B,15,50
H253,2025-01,Apexacare,11,43
H253,2025-01,Competitor_A,13,48
H253,2025-01,Competitor_B,11,35
H254,2025-01,Apexacare,1,8
H254,2025-01,Competitor_A,1,5
H254,2025-01,Competitor_B,2,5
H255,2025-01,Apexacare,9,36
H255,2025-01,Competitor_A,8,32
H255,2025-01,Competitor_B,8,27
H256,2025-01,Apexacare,5,19
H256,2025-01,Competitor_A,3,12
H256,2025-01,Competitor_B,3,11
H257,2025-01,Apexacare,16,63
H257,2025-01,Competitor_A,14,57
H257,2025-01,Competitor_B,15,56
H258,2025-01,Apexacare,17,59
H258,2025-01,Competitor_A,24,82
H258,2025-01,Competitor_B,18,59
H259,2025-01,Apexacare,10,45
H259,2025-01,Competitor_A,9,39
H259,2025-01,Competitor_B,7,28
H260,2025-01,Apexacare,1,5
H260,2025-01,Competitor_A,1,4
H260,2025-01,Competitor_B,2,6
H261,2025-01,Apexacare,5,21
H261,2025-01,Competitor_A,10,39
H261,2025-01,Competitor_B,11,36
H262,2025-01,Apexacare,2,10
H262,2025-01,Competitor_A,4,19
H262,2025-01,Competitor_B,4,19
H263,2025-01,Apexacare,14,48
H263,2025-01,Competitor_A,12,41
H263,2025-01,Competitor_B,11,37
H264,2025-01,Apexacare,4,18
H264,2025-01,Competitor_A,2,13
H264,2025-01,Competitor_B,4,13
H265,2025-01,Apexacare,10,40
H265,2025-01,Competitor_A,9,36
H265,2025-01,Competitor_B,10,34
H266,2025-01,Apexacare,13,51
H266,2025-01,Competitor_A,12,48
H266,2025-01,Competitor_B,13,45
H267,2025-01,Apexacare,21,72
H267,2025-01,Competitor_A,12,44
H267,2025-01,Competitor_B,12,38
H268,2025-01,Apexacare,11,52
H268,2025-01,Competitor_A,10,49
H268,2025-01,Competitor_B,11,43
H269,2025-01,Apexacare,7,26
H269,2025-01,Competitor_A,9,32
H269,2025-01,Competitor_B,9,32
H270,2025-01,Apexacare,8,30
H270,2025-01,Competitor_A,7,28
H270,2025-01,Competitor_B,9,27
H271,2025-01,Apexacare,27,94
H271,2025-01,Competitor_A,18,62
H271,2025-01,Competitor_B,14,44
H272,2025-01,Apexacare,12,47
H272,2025-01,Competitor_A,10,38
H272,2025-01,Competitor_B,9,29
H273,2025-01,Apexacare,15,58
H273,2025-01,Competitor_A,12,46
H273,2025-01,Competitor_B,13,43
H274,2025-01,Apexacare,6,22
H274,2025-01,Competitor_A,13,46
H274,2025-01,Competitor_B,11,37
H275,2025-01,Apexacare,10,39
H275,2025-01,Competitor_A,7,30
H275,2025-01,Competitor_B,9,31
H276,2025-01,Apexacare,11,45
H276,2025-01,Competitor_A,14,55
H276,2025-01,Competitor_B,13,47
H277,2025-01,Apexacare,6,28
H277,2025-01,Competitor_A,6,25
H277,2025-01,Competitor_B,7,27
H278,2025-01,Apexacare,8,35
H278,2025-01,Competitor_A,3,16
H278,2025-01,Competitor_B,4,13
H279,2025-01,Apexacare,8,33
H279,2025-01,Competitor_A,11,44
H279,2025-01,Competitor_B,12,43
H280,2025-01,Apexacare,12,53
H280,2025-01,Competitor_A,8,37
H280,2025-01,Competitor_B,8,29
H281,2025-01,Apexacare,12,42
H281,2025-01,Competitor_A,10,34
H281,2025-01,Competitor_B,11,36
H282,2025-01,Apexacare,1,5
H282,2025-01,Competitor_A,1,4
H282,2025-01,Competitor_B,2,6
H283,2025-01,Apexacare,6,31
H283,2025-01,Competitor_A,3,19
H283,2025-01,Competitor_B,5,18
H284,2025-01,Apexacare,2,10
H284,2025-01,Competitor_A,2,12
H284,2025-01,Competitor_B,4,14
H285,2025-01,Apexacare,8,41
H285,2025-01,Competitor_A,9,46
H285,2025-01,Competitor_B,11,46
H286,2025-01,Apexacare,23,90
H286,2025-01,Competitor_A,9,36
H286,2025-01,Competitor_B,10,36
H287,2025-01,Apexacare,9,44
H287,2025-01,Competitor_A,11,53
H287,2025-01,Competitor_B,11,43
H288,2025-01,Apexacare,9,35
H288,2025-01,Competitor_A,8,31
H288,2025-01,Competitor_B,8,24
H289,2025-01,Apexacare,13,52
H289,2025-01,Competitor_A,10,38
H289,2025-01,Competitor_B,9,30
H290,2025-01,Apexacare,6,30
H290,2025-01,Competitor_A,2,13
H290,2025-01,Competitor_B,4,11
H291,2025-01,Apexacare,9,44
H291,2025-01,Competitor_A,12,54
H291,2025-01,Competitor_B,11,46
H292,2025-01,Apexacare,5,23
H292,2025-01,Competitor_A,2,11
H292,2025-01,Competitor_B,4,10
H293,2025-01,Apexacare,14,51
H293,2025-01,Competitor_A,21,76
H293,2025-01,Competitor_B,17,62
H294,2025-01,Apexacare,11,47
H294,2025-01,Competitor_A,14,57
H294,2025-01,Competitor_B,15,56
H295,2025-01,Apexacare,7,30
H295,2025-01,Competitor_A,8,34
H295,2025-01,Competitor_B,8,24
H296,2025-01,Apexacare,9,45
H296,2025-01,Competitor_A,7,36
H296,2025-01,Competitor_B,7,31
H297,2025-01,Apexacare,8,43
H297,2025-01,Competitor_A,9,48
H297,2025-01,Competitor_B,9,35
H298,2025-01,Apexacare,14,70
H298,2025-01,Competitor_A,6,31
H298,2025-01,Competitor_B,8,31
H299,2025-01,Apexacare,12,59
H299,2025-01,Competitor_A,7,33
H299,2025-01,Competitor_B,8,34
H300,2025-01,Apexacare,8,35
H300,2025-01,Competitor_A,10,42
H300,2025-01,Competitor_B,10,37
H301,2025-01,Apexacare,6,26
H301,2025-01,Competitor_A,4,18
H301,2025-01,Competitor_B,6,19
H302,2025-01,Apexacare,7,29
H302,2025-01,Competitor_A,12,48
H302,2025-01,Competitor_B,11,42
H303,2025-01,Apexacare,16,75
H303,2025-01,Competitor_A,12,55
H303,2025-01,Competitor_B,11,46
H304,2025-01,Apexacare,12,62
H304,2025-01,Competitor_A,6,33
H304,2025-01,Competitor_B,6,25
H305,2025-01,Apexacare,9,41
H305,2025-01,Competitor_A,13,60
H305,2025-01,Competitor_B,13,59
H306,2025-01,Apexacare,15,55
H306,2025-01,Competitor_A,11,40
H306,2025-01,Competitor_B,11,38
H307,2025-01,Apexacare,11,47
H307,2025-01,Competitor_A,17,72
H307,2025-01,Competitor_B,13,51
H308,2025-01,Apexacare,1,6
H308,2025-01,Competitor_A,1,7
H308,2025-01,Competitor_B,2,8
H309,2025-01,Apexacare,9,39
H309,2025-01,Competitor_A,15,64
H309,2025-01,Competitor_B,12,44
H310,2025-01,Apexacare,10,46
H310,2025-01,Competitor_A,8,37
H310,2025-01,Competitor_B,10,37
H311,2025-01,Apexacare,6,27
H311,2025-01,Competitor_A,11,47
H311,2025-01,Competitor_B,12,46
H312,2025-01,Apexacare,9,36
H312,2025-01,Competitor_A,10,37
H312,2025-01,Competitor_B,8,27
H313,2025-01,Apexacare,5,17
H313,2025-01,Competitor_A,6,21
H313,2025-01,Competitor_B,5,16
H314,2025-01,Apexacare,20,77
H314,2025-01,Competitor_A,12,47
H314,2025-01,Competitor_B,13,46
H315,2025-01,Apexacare,15,62
H315,2025-01,Competitor_A,11,44
H315,2025-01,Competitor_B,11,41
H316,2025-01,Apexacare,8,32
H316,2025-01,Competitor_A,21,84
H316,2025-01,Competitor_B,20,73
H317,2025-01,Apexacare,13,64
H317,2025-01,Competitor_A,13,67
H317,2025-01,Competitor_B,14,67
H318,2025-01,Apexacare,9,41
H318,2025-01,Competitor_A,5,25
H318,2025-01,Competitor_B,7,24
H319,2025-01,Apexacare,10,42
H319,2025-01,Competitor_A,10,43
H319,2025-01,Competitor_B,10,35
H320,2025-01,Apexacare,1,6
H320,2025-01,Competitor_A,1,7
H320,2025-01,Competitor_B,3,6
H321,2025-01,Apexacare,17,61
H321,2025-01,Competitor_A,16,55
H321,2025-01,Competitor_B,12,38
H322,2025-01,Apexacare,15,71
H322,2025-01,Competitor_A,11,56
H322,2025-01,Competitor_B,12,53
H323,2025-01,Apexacare,3,17
H323,2025-01,Competitor_A,2,12
H323,2025-01,Competitor_B,4,11
H324,2025-01,Apexacare,12,60
H324,2025-01,Competitor_A,10,52
H324,2025-01,Competitor_B,10,41
H325,2025-01,Apexacare,7,37
H325,2025-01,Competitor_A,7,39
H325,2025-01,Competitor_B,8,36
H326,2025-01,Apexacare,1,7
H326,2025-01,Competitor_A,1,7
H326,2025-01,Competitor_B,3,7
H327,2025-01,Apexacare,5,18
H327,2025-01,Competitor_A,10,37
H327,2025-01,Competitor_B,10,33
H328,2025-01,Apexacare,5,27
H328,2025-01,Competitor_A,4,21
H328,2025-01,Competitor_B,5,18
H329,2025-01,Apexacare,10,41
H329,2025-01,Competitor_A,8,33
H329,2025-01,Competitor_B,8,28
H330,2025-01,Apexacare,5,22
H330,2025-01,Competitor_A,5,19
H330,2025-01,Competitor_B,6,19
H331,2025-01,Apexacare,14,70
H331,2025-01,Competitor_A,11,58
H331,2025-01,Competitor_B,11,52
H332,2025-01,Apexacare,5,26
H332,2025-01,Competitor_A,4,24
H332,2025-01,Competitor_B,4,18
H333,2025-01,Apexacare,4,17
H333,2025-01,Competitor_A,6,26
H333,2025-01,Competitor_B,6,20
H334,2025-01,Apexacare,10,37
H334,2025-01,Competitor_A,6,23
H334,2025-01,Competitor_B,6,20
H335,2025-01,Apexacare,1,5
H335,2025-01,Competitor_A,1,5
H335,2025-01,Competitor_B,2,5
H336,2025-01,Apexacare,16,59
H336,2025-01,Competitor_A,14,51
H336,2025-01,Competitor_B,11,37
H337,2025-01,Apexacare,11,42
H337,2025-01,Competitor_A,11,42
H337,2025-01,Competitor_B,9,30
H338,2025-01,Apexacare,14,57
H338,2025-01,Competitor_A,10,41
H338,2025-01,Competitor_B,10,35
H339,2025-01,Apexacare,7,32
H339,2025-01,Competitor_A,8,34
H339,2025-01,Competitor_B,9,36
H340,2025-01,Apexacare,12,45
H340,2025-01,Competitor_A,13,48
H340,2025-01,Competitor_B,14,43
H341,2025-01,Apexacare,9,35
H341,2025-01,Competitor_A,5,23
H341,2025-01,Competitor_B,5,17
H342,2025-01,Apexacare,8,32
H342,2025-01,Competitor_A,4,19
H342,2025-01,Competitor_B,5,17
H343,2025-01,Apexacare,11,52
H343,2025-01,Competitor_A,10,47
H343,2025-01,Competitor_B,10,48
H344,2025-01,Apexacare,7,25
H344,2025-01,Competitor_A,7,28
H344,2025-01,Competitor_B,7,23
H345,2025-01,Apexacare,7,31
H345,2025-01,Competitor_A,11,50
H345,2025-01,Competitor_B,10,38
H346,2025-01,Apexacare,11,57
H346,2025-01,Competitor_A,8,43
H346,2025-01,Competitor_B,8,32
H347,2025-01,Apexacare,11,53
H347,2025-01,Competitor_A,11,49
H347,2025-01,Competitor_B,12,50
H348,2025-01,Apexacare,13,63
H348,2025-01,Competitor_A,8,39
H348,2025-01,Competitor_B,9,38
H349,2025-01,Apexacare,13,64
H349,2025-01,Competitor_A,14,67
H349,2025-01,Competitor_B,11,49
H350,2025-01,Apexacare,18,79
H350,2025-01,Competitor_A,10,45
H350,2025-01,Competitor_B,12,44
H351,2025-01,Apexacare,7,35
H351,2025-01,Competitor_A,8,41
H351,2025-01,Competitor_B,8,34
H352,2025-01,Apexacare,14,53
H352,2025-01,Competitor_A,11,41
H352,2025-01,Competitor_B,12,39
H353,2025-01,Apexacare,14,57
H353,2025-01,Competitor_A,11,46
H353,2025-01,Competitor_B,12,44
H354,2025-01,Apexacare,9,42
H354,2025-01,Competitor_A,9,40
H354,2025-01,Competitor_B,9,37
H355,2025-01,Apexacare,5,26
H355,2025-01,Competitor_A,8,41
H355,2025-01,Competitor_B,8,38
H356,2025-01,Apexacare,9,32
H356,2025-01,Competitor_A,13,47
H356,2025-01,Competitor_B,11,35
H357,2025-01,Apexacare,10,53
H357,2025-01,Competitor_A,8,43
H357,2025-01,Competitor_B,9,40
H358,2025-01,Apexacare,12,45
H358,2025-01,Competitor_A,6,23
H358,2025-01,Competitor_B,5,20
H359,2025-01,Apexacare,2,13
H359,2025-01,Competitor_A,3,20
H359,2025-01,Competitor_B,4,15
H360,2025-01,Apexacare,11,49
H360,2025-01,Competitor_A,4,21
H360,2025-01,Competitor_B,5,20
H361,2025-01,Apexacare,11,43
H361,2025-01,Competitor_A,9,35
H361,2025-01,Competitor_B,9,30
H362,2025-01,Apexacare,10,52
H362,2025-01,Competitor_A,9,46
H362,2025-01,Competitor_B,11,46
H363,2025-01,Apexacare,8,39
H363,2025-01,Competitor_A,8,40
H363,2025-01,Competitor_B,10,41
H364,2025-01,Apexacare,15,62
H364,2025-01,Competitor_A,12,49
H364,2025-01,Competitor_B,10,41
H365,2025-01,Apexacare,6,27
H365,2025-01,Competitor_A,6,28
H365,2025-01,Competitor_B,5,20
H366,2025-01,Apexacare,3,14
H366,2025-01,Competitor_A,2,10
H366,2025-01,Competitor_B,3,10
H367,2025-01,Apexacare,10,34
H367,2025-01,Competitor_A,8,27
H367,2025-01,Competitor_B,8,27
H368,2025-01,Apexacare,11,50
H368,2025-01,Competitor_A,10,46
H368,2025-01,Competitor_B,12,44
H369,2025-01,Apexacare,17,66
H369,2025-01,Competitor_A,10,41
H369,2025-01,Competitor_B,11,37
H370,2025-01,Apexacare,2,11
H370,2025-01,Competitor_A,3,18
H370,2025-01,Competitor_B,4,13
H371,2025-01,Apexacare,5,29
H371,2025-01,Competitor_A,4,21
H371,2025-01,Competitor_B,5,18
H372,2025-01,Apexacare,11,41
H372,2025-01,Competitor_A,4,17
H372,2025-01,Competitor_B,6,17
H373,2025-01,Apexacare,4,18
H373,2025-01,Competitor_A,9,41
H373,2025-01,Competitor_B,7,29
H374,2025-01,Apexacare,10,43
H374,2025-01,Competitor_A,9,39
H374,2025-01,Competitor_B,9,30
H375,2025-01,Apexacare,17,61
H375,2025-01,Competitor_A,12,43
H375,2025-01,Competitor_B,14,43
H376,2025-01,Apexacare,11,44
H376,2025-01,Competitor_A,13,50
H376,2025-01,Competitor_B,12,46
H377,2025-01,Apexacare,3,13
H377,2025-01,Competitor_A,9,40
H377,2025-01,Competitor_B,8,32
H378,2025-01,Apexacare,6,26
H378,2025-01,Competitor_A,9,41
H378,2025-01,Competitor_B,10,38
H379,2025-01,Apexacare,6,26
H379,2025-01,Competitor_A,6,25
H379,2025-01,Competitor_B,7,24
H380,2025-01,Apexacare,4,19
H380,2025-01,Competitor_A,3,13
H380,2025-01,Competitor_B,4,13
H381,2025-01,Apexacare,7,27
H381,2025-01,Competitor_A,11,39
H381,2025-01,Competitor_B,12,39
H382,2025-01,Apexacare,2,10
H382,2025-01,Competitor_A,4,13
H382,2025-01,Competitor_B,4,11
H383,2025-01,Apexacare,3,13
H383,2025-01,Competitor_A,6,23
H383,2025-01,Competitor_B,6,18
H384,2025-01,Apexacare,15,61
H384,2025-01,Competitor_A,10,42
H384,2025-01,Competitor_B,11,37
H385,2025-01,Apexacare,14,60
H385,2025-01,Competitor_A,14,63
H385,2025-01,Competitor_B,12,48
H386,2025-01,Apexacare,11,48
H386,2025-01,Competitor_A,11,49
H386,2025-01,Competitor_B,12,47
H387,2025-01,Apexacare,8,33
H387,2025-01,Competitor_A,6,25
H387,2025-01,Competitor_B,7,22
H388,2025-01,Apexacare,11,53
H388,2025-01,Competitor_A,4,22
H388,2025-01,Competitor_B,6,21
H389,2025-01,Apexacare,15,52
H389,2025-01,Competitor_A,22,79
H389,2025-01,Competitor_B,23,79
H390,2025-01,Apexacare,11,55
H390,2025-01,Competitor_A,5,26
H390,2025-01,Competitor_B,4,19
H391,2025-01,Apexacare,16,70
H391,2025-01,Competitor_A,16,73
H391,2025-01,Competitor_B,16,67
H392,2025-01,Apexacare,3,11
H392,2025-01,Competitor_A,2,10
H392,2025-01,Competitor_B,3,9
H393,2025-01,Apexacare,8,28
H393,2025-01,Competitor_A,10,35
H393,2025-01,Competitor_B,8,27
H394,2025-01,Apexacare,8,29
H394,2025-01,Competitor_A,8,29
H394,2025-01,Competitor_B,6,22
H395,2025-01,Apexacare,11,51
H395,2025-01,Competitor_A,12,55
H395,2025-01,Competitor_B,14,54
H396,2025-01,Apexacare,12,41
H396,2025-01,Competitor_A,18,64
H396,2025-01,Competitor_B,19,63
H397,2025-01,Apexacare,5,25
H397,2025-01,Competitor_A,3,18
H397,2025-01,Competitor_B,4,17
H398,2025-01,Apexacare,22,77
H398,2025-01,Competitor_A,19,67
H398,2025-01,Competitor_B,20,66
H399,2025-01,Apexacare,6,32
H399,2025-01,Competitor_A,5,25
H399,2025-01,Competitor_B,6,23
H400,2025-01,Apexacare,16,60
H400,2025-01,Competitor_A,12,48
H400,2025-01,Competitor_B,12,44
H401,2025-01,Apexacare,17,77
H401,2025-01,Competitor_A,8,36
H401,2025-01,Competitor_B,7,31
H402,2025-01,Apexacare,8,38
H402,2025-01,Competitor_A,8,37
H402,2025-01,Competitor_B,8,37
H403,2025-01,Apexacare,3,15
H403,2025-01,Competitor_A,6,28
H403,2025-01,Competitor_B,5,21
H404,2025-01,Apexacare,14,54
H404,2025-01,Competitor_A,12,46
H404,2025-01,Competitor_B,11,36
H405,2025-01,Apexacare,6,25
H405,2025-01,Competitor_A,7,29
H405,2025-01,Competitor_B,7,22
H406,2025-01,Apexacare,15,62
H406,2025-01,Competitor_A,14,56
H406,2025-01,Competitor_B,11,42
H407,2025-01,Apexacare,14,54
H407,2025-01,Competitor_A,18,66
H407,2025-01,Competitor_B,16,56
H408,2025-01,Apexacare,22,82
H408,2025-01,Competitor_A,10,39
H408,2025-01,Competitor_B,10,32
H409,2025-01,Apexacare,12,41
H409,2025-01,Competitor_A,5,18
H409,2025-01,Competitor_B,5,16
H410,2025-01,Apexacare,12,55
H410,2025-01,Competitor_A,12,52
H410,2025-01,Competitor_B,12,47
H411,2025-01,Apexacare,4,15
H411,2025-01,Competitor_A,2,8
H411,2025-01,Competitor_B,2,7
H412,2025-01,Apexacare,10,45
H412,2025-01,Competitor_A,9,40
H412,2025-01,Competitor_B,10,41
H413,2025-01,Apexacare,11,46
H413,2025-01,Competitor_A,9,39
H413,2025-01,Competitor_B,11,41
H414,2025-01,Apexacare,9,45
H414,2025-01,Competitor_A,7,36
H414,2025-01,Competitor_B,8,33
H415,2025-01,Apexacare,12,50
H415,2025-01,Competitor_A,5,24
H415,2025-01,Competitor_B,6,22
H416,2025-01,Apexacare,1,7
H416,2025-01,Competitor_A,1,7
H416,2025-01,Competitor_B,2,6
H417,2025-01,Apexacare,11,45
H417,2025-01,Competitor_A,14,59
H417,2025-01,Competitor_B,14,58
H418,2025-01,Apexacare,13,47
H418,2025-01,Competitor_A,11,38
H418,2025-01,Competitor_B,11,35
H419,2025-01,Apexacare,1,8
H419,2025-01,Competitor_A,2,12
H419,2025-01,Competitor_B,4,12
H420,2025-01,Apexacare,8,32
H420,2025-01,Competitor_A,6,25
H420,2025-01,Competitor_B,6,23
H421,2025-01,Apexacare,8,33
H421,2025-01,Competitor_A,7,30
H421,2025-01,Competitor_B,7,27
H422,2025-01,Apexacare,2,12
H422,2025-01,Competitor_A,2,11
H422,2025-01,Competitor_B,4,11
H423,2025-01,Apexacare,17,64
H423,2025-01,Competitor_A,8,32
H423,2025-01,Competitor_B,8,23
H424,2025-01,Apexacare,12,56
H424,2025-01,Competitor_A,7,32
H424,2025-01,Competitor_B,7,31
H425,2025-01,Apexacare,13,44
H425,2025-01,Competitor_A,13,46
H425,2025-01,Competitor_B,11,36
H426,2025-01,Apexacare,8,29
H426,2025-01,Competitor_A,12,44
H426,2025-01,Competitor_B,10,32
H427,2025-01,Apexacare,11,42
H427,2025-01,Competitor_A,9,36
H427,2025-01,Competitor_B,11,36
H428,2025-01,Apexacare,13,63
H428,2025-01,Competitor_A,13,62
H428,2025-01,Competitor_B,12,51
H429,2025-01,Apexacare,11,44
H429,2025-01,Competitor_A,7,31
H429,2025-01,Competitor_B,9,30
H430,2025-01,Apexacare,9,46
H430,2025-01,Competitor_A,8,40
H430,2025-01,Competitor_B,8,34
H431,2025-01,Apexacare,6,30
H431,2025-01,Competitor_A,9,43
H431,2025-01,Competitor_B,9,41
H432,2025-01,Apexacare,8,41
H432,2025-01,Competitor_A,7,36
H432,2025-01,Competitor_B,7,28
H433,2025-01,Apexacare,6,31
H433,2025-01,Competitor_A,5,25
H433,2025-01,Competitor_B,5,24
H434,2025-01,Apexacare,8,33
H434,2025-01,Competitor_A,9,37
H434,2025-01,Competitor_B,9,35
H435,2025-01,Apexacare,9,38
H435,2025-01,Competitor_A,6,28
H435,2025-01,Competitor_B,6,22
H436,2025-01,Apexacare,9,40
H436,2025-01,Competitor_A,9,40
H436,2025-01,Competitor_B,7,32
H437,2025-01,Apexacare,20,71
H437,2025-01,Competitor_A,9,31
H437,2025-01,Competitor_B,8,26
H438,2025-01,Apexacare,4,16
H438,2025-01,Competitor_A,2,7
H438,2025-01,Competitor_B,2,7
H439,2025-01,Apexacare,6,25
H439,2025-01,Competitor_A,16,65
H439,2025-01,Competitor_B,13,46
H440,2025-01,Apexacare,7,38
H440,2025-01,Competitor_A,12,60
H440,2025-01,Competitor_B,11,49
H441,2025-01,Apexacare,7,30
H441,2025-01,Competitor_A,8,34
H441,2025-01,Competitor_B,8,31
H442,2025-01,Apexacare,10,41
H442,2025-01,Competitor_A,5,20
H442,2025-01,Competitor_B,4,14
H443,2025-01,Apexacare,8,34
H443,2025-01,Competitor_A,13,50
H443,2025-01,Competitor_B,14,52
H444,2025-01,Apexacare,10,43
H444,2025-01,Competitor_A,10,41
H444,2025-01,Competitor_B,9,36
H445,2025-01,Apexacare,16,56
H445,2025-01,Competitor_A,14,49
H445,2025-01,Competitor_B,15,49
H446,2025-01,Apexacare,13,54
H446,2025-01,Competitor_A,11,47
H446,2025-01,Competitor_B,12,46
H447,2025-01,Apexacare,14,52
H447,2025-01,Competitor_A,7,28
H447,2025-01,Competitor_B,7,25
H448,2025-01,Apexacare,3,18
H448,2025-01,Competitor_A,2,12
H448,2025-01,Competitor_B,4,14
H449,2025-01,Apexacare,7,29
H449,2025-01,Competitor_A,8,31
H449,2025-01,Competitor_B,7,25
H450,2025-01,Apexacare,8,36
H450,2025-01,Competitor_A,10,44
H450,2025-01,Competitor_B,11,46
H451,2025-01,Apexacare,13,53
H451,2025-01,Competitor_A,15,62
H451,2025-01,Competitor_B,14,53
H452,2025-01,Apexacare,19,67
H452,2025-01,Competitor_A,16,59
H452,2025-01,Competitor_B,13,42
H453,2025-01,Apexacare,7,29
H453,2025-01,Competitor_A,8,33
H453,2025-01,Competitor_B,9,28
H454,2025-01,Apexacare,11,45
H454,2025-01,Competitor_A,11,45
H454,2025-01,Competitor_B,12,43
H455,2025-01,Apexacare,1,4
H455,2025-01,Competitor_A,2,9
H455,2025-01,Competitor_B,2,7
H456,2025-01,Apexacare,11,51
H456,2025-01,Competitor_A,13,59
H456,2025-01,Competitor_B,12,50
H457,2025-01,Apexacare,8,29
H457,2025-01,Competitor_A,7,26
H457,2025-01,Competitor_B,6,20
H458,2025-01,Apexacare,7,26
H458,2025-01,Competitor_A,4,16
H458,2025-01,Competitor_B,5,15
H459,2025-01,Apexacare,2,8
H459,2025-01,Competitor_A,3,14
H459,2025-01,Competitor_B,3,12
H460,2025-01,Apexacare,20,73
H460,2025-01,Competitor_A,17,62
H460,2025-01,Competitor_B,14,45
H461,2025-01,Apexacare,19,66
H461,2025-01,Competitor_A,8,28
H461,2025-01,Competitor_B,8,26
H462,2025-01,Apexacare,7,28
H462,2025-01,Competitor_A,12,47
H462,2025-01,Competitor_B,11,39
H463,2025-01,Apexacare,12,60
H463,2025-01,Competitor_A,4,22
H463,2025-01,Competitor_B,6,23
H464,2025-01,Apexacare,20,70
H464,2025-01,Competitor_A,15,55
H464,2025-01,Competitor_B,14,46
H465,2025-01,Apexacare,18,64
H465,2025-01,Competitor_A,16,56
H465,2025-01,Competitor_B,13,42
H466,2025-01,Apexacare,14,67
H466,2025-01,Competitor_A,11,54
H466,2025-01,Competitor_B,10,39
H467,2025-01,Apexacare,4,19
H467,2025-01,Competitor_A,2,12
H467,2025-01,Competitor_B,4,13
H468,2025-01,Apexacare,7,29
H468,2025-01,Competitor_A,7,30
H468,2025-01,Competitor_B,9,31
H469,2025-01,Apexacare,10,33
H469,2025-01,Competitor_A,9,32
H469,2025-01,Competitor_B,9,30
H470,2025-01,Apexacare,2,11
H470,2025-01,Competitor_A,2,10
H470,2025-01,Competitor_B,3,11
H471,2025-01,Apexacare,6,29
H471,2025-01,Competitor_A,3,18
H471,2025-01,Competitor_B,5,17
H472,2025-01,Apexacare,9,34
H472,2025-01,Competitor_A,11,38
H472,2025-01,Competitor_B,11,36
H473,2025-01,Apexacare,1,4
H473,2025-01,Competitor_A,1,6
H473,2025-01,Competitor_B,2,7
H474,2025-01,Apexacare,10,49
H474,2025-01,Competitor_A,13,61
H474,2025-01,Competitor_B,10,44
H475,2025-01,Apexacare,10,41
H475,2025-01,Competitor_A,7,28
H475,2025-01,Competitor_B,6,26
H476,2025-01,Apexacare,6,23
H476,2025-01,Competitor_A,3,11
H476,2025-01,Competitor_B,3,11
H477,2025-01,Apexacare,6,29
H477,2025-01,Competitor_A,6,28
H477,2025-01,Competitor_B,6,23
H478,2025-01,Apexacare,15,70
H478,2025-01,Competitor_A,8,37
H478,2025-01,Competitor_B,9,37
H479,2025-01,Apexacare,7,35
H479,2025-01,Competitor_A,6,30
H479,2025-01,Competitor_B,8,30
H480,2025-01,Apexacare,7,28
H480,2025-01,Competitor_A,8,33
H480,2025-01,Competitor_B,7,29
H481,2025-01,Apexacare,5,27
H481,2025-01,Competitor_A,10,50
H481,2025-01,Competitor_B,9,43
H482,2025-01,Apexacare,21,98
H482,2025-01,Competitor_A,8,36
H482,2025-01,Competitor_B,9,37
H483,2025-01,Apexacare,1,8
H483,2025-01,Competitor_A,1,6
H483,2025-01,Competitor_B,2,6
H484,2025-01,Apexacare,8,43
H484,2025-01,Competitor_A,11,55
H484,2025-01,Competitor_B,9,42
H485,2025-01,Apexacare,7,32
H485,2025-01,Competitor_A,11,48
H485,2025-01,Competitor_B,10,39
H486,2025-01,Apexacare,3,14
H486,2025-01,Competitor_A,3,15
H486,2025-01,Competitor_B,3,15
H487,2025-01,Apexacare,8,42
H487,2025-01,Competitor_A,5,28
H487,2025-01,Competitor_B,6,25
H488,2025-01,Apexacare,7,32
H488,2025-01,Competitor_A,9,39
H488,2025-01,Competitor_B,9,34
H489,2025-01,Apexacare,11,39
H489,2025-01,Competitor_A,15,53
H489,2025-01,Competitor_B,16,52
H490,2025-01,Apexacare,10,51
H490,2025-01,Competitor_A,8,40
H490,2025-01,Competitor_B,9,37
H491,2025-01,Apexacare,10,46
H491,2025-01,Competitor_A,9,45
H491,2025-01,Competitor_B,10,42
H492,2025-01,Apexacare,7,30
H492,2025-01,Competitor_A,10,46
H492,2025-01,Competitor_B,9,34
H493,2025-01,Apexacare,5,27
H493,2025-01,Competitor_A,5,27
H493,2025-01,Competitor_B,7,26
H494,2025-01,Apexacare,4,22
H494,2025-01,Competitor_A,4,22
