call_id,rep_id,hcp_id,call_date,planned_vs_actual,call_status,call_type,brand_promoted,month_id
C000350,R05,H064,2025-01-26,Planned,Completed,In-Person,Apexacare,2025-01
C000351,R05,H066,2025-01-13,Planned,Completed,Virtual,Apexacare,2025-01
C000352,R05,H064,2025-01-18,Planned,Completed,Virtual,Apexacare,2025-01
C000353,R05,H072,2025-01-19,Planned,Completed,In-Person,Apexacare,2025-01
C000354,R05,H069,2025-01-06,Planned,Completed,In-Person,Apexacare,2025-01
C000355,R05,H072,2025-01-01,Planned,Completed,Virtual,Apexacare,2025-01
C000356,R05,H077,2025-01-02,Planned,Completed,Virtual,Apexacare,2025-01
C000357,R05,H068,2025-01-12,Planned,,Virtual,None,2025-01
C000358,R05,H070,2025-01-06,Planned,Completed,In-Person,Apexacare,2025-01
C000359,R05,H076,2025-01-09,Planned,Completed,In-Person,Apexacare,2025-01
C000360,R05,H078,2025-01-24,Planned,Completed,In-Person,None,2025-01
C000361,R05,H076,2025-01-08,Planned,Completed,In-Person,None,2025-01
C000362,R05,H066,2025-01-13,Planned,Completed,In-Person,Apexacare,2025-01
C000363,R05,H079,2025-01-28,Planned,Completed,In-Person,Apexacare,2025-01
C000364,R05,H069,2025-01-11,Planned,Completed,Virtual,Apexacare,2025-01
C000365,R05,H071,2025-01-30,Planned,No Show,Virtual,None,2025-01
C000366,R05,H072,2025-01-12,Planned,Completed,Phone,Apexacare,2025-01
C000367,R05,H068,2025-01-19,Planned,Completed,Phone,Apexacare,2025-01
C000368,R05,H605,2025-01-26,Planned,Completed,Virtual,Apexacare,2025-01
C000369,R05,H074,2025-01-10,Planned,No Show,In-Person,None,2025-01
C000370,R05,H072,2025-01-03,Planned,No Show,In-Person,None,2025-01
C000371,R05,H072,2025-01-08,Planned,Completed,In-Person,Apexacare,2025-01
C000372,R05,H079,2025-01-30,Unplanned,,In-Person,Apexacare,2025-01
C000373,R05,H067,2025-01-26,Unplanned,Completed,In-Person,Apexacare,2025-01
C000374,R05,H066,2025-01-28,Unplanned,Completed,In-Person,Apexacare,2025-01
C000375,R05,H076,2025-01-28,Unplanned,Completed,In-Person,Apexacare,2025-01
C000376,R06,H080,2025-01-10,Planned,Completed,Phone,Apexacare,2025-01
C000377,R06,H088,2025-01-04,Planned,Completed,In-Person,Apexacare,2025-01
C000378,R06,H093,2025-01-16,Planned,,Virtual,Apexacare,2025-01
C000379,R06,H091,2025-01-21,Planned,Completed,In-Person,Apexacare,2025-01
C000380,R06,H092,2025-01-29,Planned,Completed,In-Person,Apexacare,2025-01
C000381,R06,H092,2025-01-02,Planned,Completed,In-Person,Apexacare,2025-01
C000382,R06,H094,2025-01-08,Planned,Completed,Virtual,Apexacare,2025-01
C000383,R06,H085,2025-01-05,Planned,No Show,In-Person,None,2025-01
C000384,R06,H094,2025-01-12,Planned,Cancelled,Phone,None,2025-01
C000385,R06,H085,2025-01-19,Planned,Completed,In-Person,Apexacare,2025-01
C000386,R06,H081,2025-01-13,Planned,Completed,Virtual,Apexacare,2025-01
C000387,R06,H084,2025-01-18,Planned,Completed,In-Person,None,2025-01
C000388,R06,H082,2025-01-19,Planned,Completed,Virtual,Apexacare,2025-01
C000389,R06,H082,2025-01-03,Planned,Completed,In-Person,None,2025-01
C000390,R06,H094,2025-01-02,Planned,No Show,In-Person,None,2025-01
C000391,R06,H091,2025-01-25,Planned,Completed,In-Person,None,2025-01
C000392,R06,H094,2025-01-06,Planned,Completed,Phone,Apexacare,2025-01
C000393,R06,H089,2025-01-05,Planned,Completed,In-Person,Apexacare,2025-01
C000394,R06,H082,2025-01-22,Planned,Completed,In-Person,None,2025-01
C000395,R06,H094,2025-01-21,Planned,Completed,In-Person,Apexacare,2025-01
C000396,R06,H090,2025-01-11,Planned,Completed,Phone,None,2025-01
C000397,R06,H093,2025-01-03,Planned,Completed,In-Person,Apexacare,2025-01
C000398,R06,H091,2025-01-18,Planned,Completed,In-Person,Apexacare,2025-01
C000399,R06,H083,2025-01-15,Planned,No Show,Virtual,None,2025-01
C000400,R06,H088,2025-01-20,Planned,Cancelled,In-Person,None,2025-01
C000401,R06,H082,2025-01-05,Planned,No Show,In-Person,None,2025-01
C000402,R06,H084,2025-01-19,Planned,Completed,Virtual,None,2025-01
C000403,R06,H090,2025-01-30,Planned,Completed,In-Person,Apexacare,2025-01
C000404,R06,H081,2025-01-26,Planned,Cancelled,Virtual,None,2025-01
C000405,R06,H090,2025-01-29,Planned,Cancelled,Virtual,None,2025-01
C000406,R06,H094,2025-01-09,Planned,Completed,In-Person,Apexacare,2025-01
C000407,R06,H094,2025-01-20,Planned,Completed,In-Person,Apexacare,2025-01
C000408,R06,H085,2025-01-13,Planned,,In-Person,Apexacare,2025-01
C000409,R06,H094,2025-01-23,Planned,Completed,In-Person,Apexacare,2025-01
C000410,R06,H094,2025-01-29,Planned,Completed,In-Person,Apexacare,2025-01
C000411,R06,H080,2025-01-24,Planned,Completed,In-Person,Apexacare,2025-01
C000412,R06,H089,2025-01-12,Planned,Completed,In-Person,Apexacare,2025-01
C000413,R06,H093,2025-01-10,Planned,Completed,In-Person,Apexacare,2025-01
C000414,R06,H094,2025-01-28,Planned,Completed,In-Person,Apexacare,2025-01
C000415,R06,H083,2025-01-28,Planned,Completed,In-Person,Apexacare,2025-01
C000416,R06,H088,2025-01-24,Planned,Completed,In-Person,Apexacare,2025-01
C000417,R06,H094,2025-01-09,Planned,Completed,Virtual,Apexacare,2025-01
C000418,R06,H082,2025-01-03,Planned,No Show,In-Person,None,2025-01
C000419,R06,H091,2025-01-30,Planned,Completed,Virtual,Apexacare,2025-01
C000420,R06,H083,2025-01-25,Planned,Completed,In-Person,Apexacare,2025-01
C000421,R06,H094,2025-01-02,Planned,Completed,In-Person,Apexacare,2025-01
C000422,R06,H082,2025-01-10,Planned,Completed,Virtual,Apexacare,2025-01
C000423,R06,H093,2025-01-25,Planned,Completed,Virtual,None,2025-01
C000424,R06,H081,2025-01-01,Planned,Completed,In-Person,None,2025-01
C000425,R06,H090,2025-01-07,Planned,Completed,Virtual,Apexacare,2025-01
C000426,R06,H089,2025-01-15,Planned,Completed,In-Person,Apexacare,2025-01
C000427,R06,H093,2025-01-07,Planned,Completed,In-Person,Apexacare,2025-01
C000428,R06,H086,2025-01-17,Planned,Completed,In-Person,None,2025-01
C000429,R06,H083,2025-01-22,Planned,No Show,In-Person,None,2025-01
C000430,R06,H083,2025-01-16,Planned,Completed,In-Person,Apexacare,2025-01
C000431,R06,H081,2025-01-28,Planned,Completed,In-Person,Apexacare,2025-01
C000432,R06,H083,2025-01-12,Planned,Completed,In-Person,None,2025-01
C000433,R06,H081,2025-01-24,Planned,Completed,Virtual,Apexacare,2025-01
C000434,R06,H080,2025-01-01,Planned,Cancelled,In-Person,None,2025-01
C000435,R06,H085,2025-01-28,Planned,Completed,In-Person,None,2025-01
C000436,R06,H090,2025-01-28,Planned,Completed,In-Person,Apexacare,2025-01
C000437,R06,H094,2025-01-07,Planned,Completed,In-Person,Apexacare,2025-01
C000438,R06,H093,2025-01-01,Planned,Completed,Virtual,None,2025-01
C000439,R06,H087,2025-01-22,Planned,Completed,In-Person,None,2025-01
C000440,R06,H085,2025-01-21,Planned,Completed,In-Person,Apexacare,2025-01
C000441,R06,H088,2025-01-08,Planned,Completed,In-Person,Apexacare,2025-01
C000442,R06,H081,2025-01-10,Planned,Completed,Virtual,Apexacare,2025-01
C000443,R06,H087,2025-01-09,Planned,Completed,In-Person,Apexacare,2025-01
C000444,R06,H092,2025-01-12,Planned,Completed,In-Person,Apexacare,2025-01
C000445,R06,H089,2025-01-10,Planned,Completed,In-Person,Apexacare,2025-01
C000446,R06,H090,2025-01-13,Planned,Completed,In-Person,Apexacare,2025-01
C000447,R06,H082,2025-01-22,Planned,Cancelled,In-Person,None,2025-01
C000448,R06,H081,2025-01-20,Planned,Completed,In-Person,Apexacare,2025-01
C000449,R06,H087,2025-01-09,Unplanned,Completed,In-Person,Apexacare,2025-01
C000450,R06,H085,2025-01-21,Unplanned,Completed,In-Person,Apexacare,2025-01
C000451,R07,H099,2025-01-05,Planned,Completed,In-Person,Apexacare,2025-01
C000452,R07,H105,2025-01-10,Planned,Completed,In-Person,Apexacare,2025-01
C000453,R07,H110,2025-01-10,Planned,Cancelled,In-Person,None,2025-01
C000454,R07,H105,2025-01-17,Planned,Completed,In-Person,Apexacare,2025-01
C000455,R07,H098,2025-01-29,Planned,Completed,In-Person,Apexacare,2025-01
C000456,R07,H103,2025-01-29,Planned,Completed,In-Person,Apexacare,2025-01
C000457,R07,H098,2025-01-06,Planned,,Phone,None,2025-01
C000458,R07,H095,2025-01-13,Planned,Completed,In-Person,Apexacare,2025-01
C000459,R07,H108,2025-01-05,Planned,Completed,In-Person,Apexacare,2025-01
C000460,R07,H107,2025-01-17,Planned,Completed,In-Person,Apexacare,2025-01
C000461,R07,H101,2025-01-21,Planned,Completed,Virtual,Apexacare,2025-01
C000462,R07,H100,2025-01-21,Planned,Completed,In-Person,Apexacare,2025-01
C000463,R07,H097,2025-01-02,Planned,Completed,In-Person,Apexacare,2025-01
C000464,R07,H095,2025-01-04,Planned,Completed,In-Person,Apexacare,2025-01
C000465,R07,H102,2025-01-23,Planned,No Show,In-Person,None,2025-01
C000466,R07,H099,2025-01-13,Planned,Completed,In-Person,Apexacare,2025-01
C000467,R07,H109,2025-01-23,Planned,Completed,In-Person,Apexacare,2025-01
C000468,R07,H101,2025-01-21,Planned,Completed,In-Person,Apexacare,2025-01
C000469,R07,H106,2025-01-04,Planned,Cancelled,In-Person,None,2025-01
C000470,R07,H104,2025-01-23,Planned,No Show,In-Person,None,2025-01
C000471,R07,H110,2025-01-29,Planned,,In-Person,Apexacare,2025-01
C000472,R07,,2025-01-04,Planned,Completed,In-Person,Apexacare,2025-01
C000473,R07,H100,2025-01-16,Planned,,In-Person,Apexacare,2025-01
C000474,R07,H106,2025-01-09,Planned,Completed,Virtual,None,2025-01
C000475,R07,H105,2025-01-12,Planned,Completed,Virtual,Apexacare,2025-01
C000476,R07,H105,2025-01-02,Planned,Completed,In-Person,None,2025-01
C000477,R07,H102,2025-01-23,Planned,Completed,Phone,Apexacare,2025-01
C000478,R07,H110,2025-01-01,Planned,Completed,In-Person,Apexacare,2025-01
C000479,R07,H100,2025-01-04,Planned,Completed,Virtual,Apexacare,2025-01
C000480,R07,H099,2025-01-05,Planned,Completed,Phone,Apexacare,2025-01
C000481,R07,H097,2025-01-03,Planned,No Show,Phone,None,2025-01
C000482,R07,H105,2025-01-21,Planned,Completed,In-Person,None,2025-01
C000483,R07,H103,2025-01-10,Planned,Completed,In-Person,Apexacare,2025-01
C000484,R07,H099,2025-01-27,Planned,Completed,In-Person,Apexacare,2025-01
C000485,R07,H102,2025-01-10,Planned,Cancelled,Virtual,None,2025-01
C000486,R07,H106,2025-01-11,Planned,Completed,In-Person,Apexacare,2025-01
C000487,R07,H106,2025-01-28,Planned,,Virtual,Apexacare,2025-01
C000488,R07,H103,2025-01-28,Planned,Completed,In-Person,Apexacare,2025-01
C000489,R07,H109,2025-01-11,Planned,Completed,In-Person,Apexacare,2025-01
C000490,R07,H110,2025-01-20,Planned,Completed,In-Person,Apexacare,2025-01
C000491,R07,H109,2025-01-12,Planned,Completed,Virtual,Apexacare,2025-01
C000492,R07,H105,2025-01-13,Planned,Completed,In-Person,Apexacare,2025-01
C000493,R07,H098,2025-01-27,Planned,Cancelled,In-Person,None,2025-01
C000494,R07,H098,2025-01-16,Planned,Completed,Virtual,Apexacare,2025-01
C000495,R07,H108,2025-01-26,Planned,Completed,In-Person,Apexacare,2025-01
C000496,R07,H101,2025-01-24,Planned,Completed,In-Person,None,2025-01
C000497,R07,H109,2025-01-06,Planned,No Show,In-Person,None,2025-01
C000498,R07,H100,2025-01-19,Planned,Completed,In-Person,Apexacare,2025-01
C000499,R07,H104,2025-01-15,Planned,Completed,In-Person,Apexacare,2025-01
C000500,R07,H102,2025-01-12,Planned,Completed,In-Person,None,2025-01
C000501,R07,H096,2025-01-29,Planned,Completed,Virtual,None,2025-01
C000502,R07,H095,2025-01-05,Planned,Completed,In-Person,Apexacare,2025-01
C000503,R07,H105,2025-01-29,Planned,Completed,In-Person,Apexacare,2025-01
C000504,R07,H104,2025-01-09,Planned,Completed,In-Person,Apexacare,2025-01
C000505,R07,H104,2025-01-28,Planned,Completed,In-Person,Apexacare,2025-01
C000506,R07,H102,2025-01-19,Planned,Completed,Virtual,Apexacare,2025-01
C000507,R07,H098,2025-01-31,Planned,Cancelled,In-Person,None,2025-01
C000508,R07,H096,2025-01-23,Planned,Completed,Virtual,Apexacare,2025-01
C000509,R07,H105,2025-01-22,Planned,No Show,In-Person,None,2025-01
C000510,R07,H103,2025-01-22,Planned,Completed,In-Person,Apexacare,2025-01
C000511,R07,H101,2025-01-27,Planned,No Show,In-Person,None,2025-01
C000512,R07,H108,2025-01-30,Planned,Completed,In-Person,Apexacare,2025-01
C000513,R07,H097,2025-01-28,Planned,Completed,In-Person,Apexacare,2025-01
C000514,R07,H100,2025-01-13,Unplanned,Completed,In-Person,Apexacare,2025-01
C000515,R07,H100,2025-01-13,Unplanned,,In-Person,Apexacare,2025-01
C000516,R07,H099,2025-01-27,Unplanned,,In-Person,Apexacare,2025-01
C000517,R07,H103,2025-01-08,Unplanned,Completed,In-Person,Apexacare,2025-01
C000518,R07,H103,2025-01-03,Unplanned,Completed,In-Person,Apexacare,2025-01
C000519,R08,H124,2025-01-26,Planned,No Show,In-Person,None,2025-01
C000520,R08,H118,2025-01-01,Planned,Cancelled,In-Person,None,2025-01
C000521,R08,H125,2025-01-22,Planned,No Show,In-Person,None,2025-01
C000522,R08,H118,2025-01-25,Planned,Completed,Virtual,None,2025-01
C000523,R08,H113,2025-01-22,Planned,Completed,In-Person,Apexacare,2025-01
C000524,R08,H119,2025-01-23,Planned,Completed,Virtual,Apexacare,2025-01
C000525,R08,H122,2025-01-18,Planned,Completed,In-Person,Apexacare,2025-01
C000526,R08,H112,2025-01-04,Planned,No Show,Virtual,None,2025-01
C000527,R08,H118,2025-01-18,Planned,Completed,In-Person,Apexacare,2025-01
C000528,R08,H120,2025-01-26,Planned,Cancelled,In-Person,None,2025-01
C000529,R08,H111,2025-01-02,Planned,Completed,Phone,Apexacare,2025-01
C000530,R08,H112,2025-01-31,Planned,Completed,Virtual,Apexacare,2025-01
C000531,R08,H121,2025-01-31,Planned,Completed,In-Person,Apexacare,2025-01
C000532,R08,H121,2025-01-09,Planned,Completed,In-Person,None,2025-01
C000533,R08,H116,2025-01-28,Planned,Cancelled,Virtual,None,2025-01
C000534,R08,,2025-01-30,Planned,Completed,In-Person,Apexacare,2025-01
C000535,R08,H114,2025-01-12,Planned,Completed,Virtual,Apexacare,2025-01
C000536,R08,H122,2025-01-20,Planned,Completed,In-Person,Apexacare,2025-01
C000537,R08,H127,2025-01-07,Planned,Completed,In-Person,Apexacare,2025-01
C000538,R08,,2025-01-22,Planned,Completed,In-Person,None,2025-01
C000539,R08,H111,2025-01-24,Planned,Completed,In-Person,Apexacare,2025-01
C000540,R08,H114,2025-01-14,Planned,Completed,In-Person,Apexacare,2025-01
C000541,R08,H118,2025-01-06,Planned,Completed,In-Person,Apexacare,2025-01
C000542,R08,H120,2025-01-11,Planned,Completed,In-Person,None,2025-01
C000543,R08,H121,2025-01-02,Planned,Completed,In-Person,Apexacare,2025-01
C000544,R08,H119,2025-01-02,Planned,Completed,Virtual,Apexacare,2025-01
C000545,R08,H122,2025-01-27,Planned,Completed,In-Person,Apexacare,2025-01
C000546,R08,H123,2025-01-19,Planned,Completed,In-Person,Apexacare,2025-01
C000547,R08,H112,2025-01-23,Planned,Completed,In-Person,Apexacare,2025-01
C000548,R08,H123,2025-01-06,Planned,Completed,In-Person,Apexacare,2025-01
C000549,R08,H114,2025-01-06,Planned,Completed,In-Person,Apexacare,2025-01
C000550,R08,H116,2025-01-03,Planned,Completed,In-Person,None,2025-01
C000551,R08,H125,2025-01-22,Planned,Completed,In-Person,Apexacare,2025-01
C000552,R08,,2025-01-07,Planned,Completed,Phone,Apexacare,2025-01
C000553,R08,H115,2025-01-16,Planned,No Show,In-Person,None,2025-01
C000554,R08,H119,2025-01-12,Planned,Completed,In-Person,None,2025-01
C000555,R08,H122,2025-01-20,Planned,Completed,Phone,Apexacare,2025-01
C000556,R08,H111,2025-01-02,Planned,Completed,In-Person,Apexacare,2025-01
C000557,R08,H113,2025-01-30,Planned,Completed,Virtual,Apexacare,2025-01
C000558,R08,H113,2025-01-09,Planned,,In-Person,None,2025-01
C000559,R08,H123,2025-01-17,Planned,Completed,Virtual,Apexacare,2025-01
C000560,R08,H123,2025-01-26,Planned,Completed,In-Person,Apexacare,2025-01
C000561,R08,H112,2025-01-10,Planned,Completed,Virtual,Apexacare,2025-01
C000562,R08,H121,2025-01-17,Planned,Completed,In-Person,Apexacare,2025-01
C000563,R08,H114,2025-01-31,Planned,Completed,Virtual,Apexacare,2025-01
C000564,R08,H126,2025-01-21,Planned,,In-Person,Apexacare,2025-01
C000565,R08,H117,2025-01-25,Planned,Completed,In-Person,Apexacare,2025-01
C000566,R08,H118,2025-01-27,Planned,Completed,In-Person,Apexacare,2025-01
C000567,R08,H124,2025-01-23,Planned,Completed,Virtual,Apexacare,2025-01
C000568,R08,H123,2025-01-14,Planned,Completed,In-Person,None,2025-01
C000569,R08,H112,2025-01-24,Planned,Completed,In-Person,Apexacare,2025-01
C000570,R08,H118,2025-01-23,Planned,Cancelled,In-Person,None,2025-01
C000571,R08,H126,2025-01-03,Planned,Completed,In-Person,Apexacare,2025-01
C000572,R08,H125,2025-01-18,Planned,Completed,In-Person,Apexacare,2025-01
C000573,R08,,2025-01-30,Planned,Completed,In-Person,Apexacare,2025-01
C000574,R08,H124,2025-01-21,Planned,Cancelled,In-Person,None,2025-01
C000575,R08,H118,2025-01-01,Planned,Completed,In-Person,Apexacare,2025-01
C000576,R08,H122,2025-01-01,Planned,Completed,In-Person,Apexacare,2025-01
C000577,R08,H127,2025-01-25,Planned,Completed,Virtual,Apexacare,2025-01
C000578,R08,H113,2025-01-28,Planned,Completed,In-Person,None,2025-01
C000579,R08,H119,2025-01-04,Planned,Completed,In-Person,Apexacare,2025-01
C000580,R08,H120,2025-01-20,Planned,Completed,In-Person,Apexacare,2025-01
C000581,R08,H111,2025-01-15,Planned,Completed,In-Person,Apexacare,2025-01
C000582,R08,H126,2025-01-01,Planned,Completed,In-Person,Apexacare,2025-01
C000583,R08,H125,2025-01-05,Planned,Completed,Virtual,Apexacare,2025-01
C000584,R08,H119,2025-01-28,Planned,Completed,In-Person,None,2025-01
C000585,R08,H119,2025-01-05,Planned,Completed,In-Person,None,2025-01
C000586,R08,H126,2025-01-31,Planned,Completed,Virtual,Apexacare,2025-01
C000587,R08,H127,2025-01-02,Unplanned,Completed,In-Person,Apexacare,2025-01
C000588,R08,H111,2025-01-01,Unplanned,Completed,In-Person,Apexacare,2025-01
C000589,R08,H125,2025-01-19,Unplanned,Completed,In-Person,Apexacare,2025-01
C000590,R08,H113,2025-01-20,Unplanned,Completed,In-Person,Apexacare,2025-01
C000591,R09,H137,2025-01-03,Planned,Completed,In-Person,Apexacare,2025-01
C000592,R09,H129,2025-01-22,Planned,Completed,In-Person,None,2025-01
C000593,R09,H131,2025-01-12,Planned,Completed,In-Person,None,2025-01
C000594,R09,H140,2025-01-29,Planned,Completed,In-Person,None,2025-01
C000595,R09,H140,2025-01-11,Planned,Completed,In-Person,None,2025-01
C000596,R09,H131,2025-01-21,Planned,Completed,Virtual,Apexacare,2025-01
C000597,R09,H143,2025-01-09,Planned,No Show,In-Person,None,2025-01
C000598,R09,H142,2025-01-13,Planned,Completed,In-Person,Apexacare,2025-01
C000599,R09,H130,2025-01-27,Planned,Completed,In-Person,Apexacare,2025-01
C000600,R09,H131,2025-01-30,Planned,,In-Person,Apexacare,2025-01
C000601,R09,H138,2025-01-27,Planned,Cancelled,In-Person,None,2025-01
C000602,R09,H132,2025-01-16,Planned,Completed,Virtual,Apexacare,2025-01
C000603,R09,H129,2025-01-29,Planned,Completed,In-Person,Apexacare,2025-01
C000604,R09,H139,2025-01-03,Planned,Completed,In-Person,Apexacare,2025-01
C000605,R09,H137,2025-01-05,Planned,Completed,In-Person,Apexacare,2025-01
C000606,R09,H128,2025-01-23,Planned,Completed,Virtual,Apexacare,2025-01
C000607,R09,H140,2025-01-14,Planned,Completed,Virtual,Apexacare,2025-01
C000608,R09,H144,2025-01-16,Planned,Completed,In-Person,Apexacare,2025-01
C000609,R09,H137,2025-01-19,Planned,Completed,In-Person,Apexacare,2025-01
C000610,R09,H138,2025-01-01,Planned,Completed,In-Person,Apexacare,2025-01
C000611,R09,H129,2025-01-19,Planned,,In-Person,Apexacare,2025-01
C000612,R09,H139,2025-01-02,Planned,Completed,Virtual,Apexacare,2025-01
C000613,R09,H132,2025-01-06,Planned,Completed,In-Person,Apexacare,2025-01
C000614,R09,H131,2025-01-31,Planned,Completed,In-Person,None,2025-01
C000615,R09,H137,2025-01-21,Planned,No Show,Virtual,None,2025-01
C000616,R09,H144,2025-01-24,Planned,Completed,In-Person,Apexacare,2025-01
C000617,R09,H134,2025-01-03,Planned,Completed,In-Person,Apexacare,2025-01
C000618,R09,H139,2025-01-16,Planned,Completed,Virtual,Apexacare,2025-01
C000619,R09,H131,2025-01-27,Planned,Completed,In-Person,Apexacare,2025-01
C000620,R09,H132,2025-01-19,Planned,Completed,Virtual,Apexacare,2025-01
C000621,R09,H129,2025-01-22,Planned,Completed,In-Person,Apexacare,2025-01
C000622,R09,H131,2025-01-22,Planned,Completed,In-Person,Apexacare,2025-01
C000623,R09,H136,2025-01-19,Planned,Completed,In-Person,Apexacare,2025-01
C000624,R09,H133,2025-01-05,Planned,Completed,In-Person,Apexacare,2025-01
C000625,R09,H139,2025-01-28,Planned,Completed,Phone,Apexacare,2025-01
C000626,R09,H139,2025-01-27,Planned,Completed,In-Person,Apexacare,2025-01
C000627,R09,H130,2025-01-16,Planned,Completed,Phone,Apexacare,2025-01
C000628,R09,H137,2025-01-29,Planned,Completed,Virtual,Apexacare,2025-01
C000629,R09,H141,2025-01-04,Planned,,In-Person,Apexacare,2025-01
C000630,R09,H144,2025-01-29,Planned,No Show,Virtual,None,2025-01
